Date,Daily Followed Users,Daily Followers Gained,Daily Tweets Posted,Name,Total Followed Users,Total Follower Count,Total Tweets Posted
2016-08-22,0,5048,6,BernieSanders,1490,3277306,9383
2016-08-23,0,5643,5,BernieSanders,1490,3282949,9388
2016-08-24,0,5246,7,BernieSanders,1490,3288195,9395
2016-08-25,2,4785,26,BernieSanders,1492,3292980,9421
2016-08-26,0,5414,1,BernieSanders,1492,3298394,9422
2016-08-27,0,5126,4,BernieSanders,1492,3303520,9426
2016-08-28,0,5127,6,BernieSanders,1492,3308647,9432
2016-08-29,1,5318,8,BernieSanders,1493,3313965,9440
2016-08-30,0,5025,9,BernieSanders,1493,3318990,9449
2016-08-31,0,2320,0,BernieSanders,1493,3321310,9449
2016-09-01,0,5252,10,BernieSanders,1493,3326562,9459
2016-09-02,0,6524,1,BernieSanders,1493,3333086,9460
2016-09-03,0,5882,5,BernieSanders,1493,3338968,9465
2016-09-04,1,4916,3,BernieSanders,1494,3343884,9468
2016-09-05,0,5435,7,BernieSanders,1494,3349319,9475
2016-09-06,0,5041,7,BernieSanders,1494,3354360,9482
2016-09-07,0,5406,5,BernieSanders,1494,3359766,9487
2016-09-08,0,3952,4,BernieSanders,1494,3363718,9491
2016-09-09,0,5789,6,BernieSanders,1494,3369507,9497
2016-09-10,0,5305,4,BernieSanders,1494,3374812,9501
2016-09-11,0,5666,4,BernieSanders,1494,3380478,9505
2016-09-12,0,5813,5,BernieSanders,1494,3386291,9510
2016-09-13,0,6020,5,BernieSanders,1494,3392311,9515
2016-09-14,0,7733,5,BernieSanders,1494,3400044,9520
2016-09-15,1,5572,4,BernieSanders,1495,3405616,9524
2016-09-16,3,5797,7,BernieSanders,1498,3411413,9531
2016-09-17,2,6154,13,BernieSanders,1500,3417567,9544
2016-09-18,0,7561,3,BernieSanders,1500,3425128,9547
2016-09-19,1,6691,3,BernieSanders,1501,3431819,9550
2016-09-20,0,5334,3,BernieSanders,1501,3437153,9553
2016-09-21,0,6340,1,BernieSanders,1501,3443493,9554
2016-09-22,-1,4738,7,BernieSanders,1500,3448231,9561
2016-09-23,0,4604,1,BernieSanders,1500,3452835,9562
2016-09-24,1,4243,4,BernieSanders,1501,3457078,9566
2016-09-25,1,4579,4,BernieSanders,1502,3461657,9570
2016-09-26,0,8078,3,BernieSanders,1502,3469735,9573
2016-09-27,0,40344,38,BernieSanders,1502,3510079,9611
2016-09-28,0,9134,14,BernieSanders,1502,3519213,9625
2016-09-29,0,4814,2,BernieSanders,1502,3524027,9627
2016-09-30,0,8079,5,BernieSanders,1502,3532106,9632
2016-10-01,0,7542,-1,BernieSanders,1502,3539648,9631
2016-10-02,0,6069,4,BernieSanders,1502,3545717,9635
2016-10-03,0,4980,8,BernieSanders,1502,3550697,9643
2016-10-04,2,6403,19,BernieSanders,1504,3557100,9662
2016-10-05,0,11875,15,BernieSanders,1504,3568975,9677
2016-10-06,1,5699,14,BernieSanders,1505,3574674,9691
2016-10-07,0,5882,11,BernieSanders,1505,3580556,9702
2016-10-08,0,10294,1,BernieSanders,1505,3590850,9703
2016-10-09,1,9915,1,BernieSanders,1506,3600765,9704
2016-10-10,0,18755,0,BernieSanders,1506,3619520,9704
2016-10-11,1,11595,7,BernieSanders,1507,3631115,9711
2016-10-12,0,11379,6,BernieSanders,1507,3642494,9717
2016-10-13,1,9512,5,BernieSanders,1508,3652006,9722
2016-10-14,1,6171,9,BernieSanders,1509,3658177,9731
2016-10-15,0,6937,3,BernieSanders,1509,3665114,9734
2016-10-16,0,9146,12,BernieSanders,1509,3674260,9746
2016-10-17,0,10259,17,BernieSanders,1509,3684519,9763
2016-10-18,0,9610,5,BernieSanders,1509,3694129,9768
2016-10-19,0,11464,15,BernieSanders,1509,3705593,9783
2016-10-20,0,23597,15,BernieSanders,1509,3729190,9798
2016-10-21,0,8539,7,BernieSanders,1509,3737729,9805
2016-10-22,0,7860,2,BernieSanders,1509,3745589,9807
2016-10-23,0,6707,1,BernieSanders,1509,3752296,9808
2016-10-24,0,7068,15,BernieSanders,1509,3759364,9823
2016-10-25,0,4850,4,BernieSanders,1509,3764214,9827
2016-10-26,1,6054,2,BernieSanders,1510,3770268,9829
2016-10-27,0,4881,7,BernieSanders,1510,3775149,9836
2016-10-28,0,5543,5,BernieSanders,1510,3780692,9841
2016-10-29,0,5522,2,BernieSanders,1510,3786214,9843
2016-10-30,0,5310,6,BernieSanders,1510,3791524,9849
2016-10-31,0,5525,5,BernieSanders,1510,3797049,9854
2016-11-01,0,4814,12,BernieSanders,1510,3801863,9866
2016-11-02,0,6627,7,BernieSanders,1510,3808490,9873
2016-11-03,0,6390,5,BernieSanders,1510,3814880,9878
2016-11-04,0,7501,13,BernieSanders,1510,3822381,9891
2016-11-05,0,10326,10,BernieSanders,1510,3832707,9901
2016-11-06,1,7398,16,BernieSanders,1511,3840105,9917
2016-11-07,0,14606,11,BernieSanders,1511,3854711,9928
2016-11-08,2,39030,21,BernieSanders,1513,3893741,9949
2016-11-09,-1,104858,0,BernieSanders,1512,3998599,9949
2016-11-10,0,44741,0,BernieSanders,1512,4043340,9949
2016-11-11,1,53044,10,BernieSanders,1513,4096384,9959
2016-11-12,0,26622,4,BernieSanders,1513,4123006,9963
2016-11-13,0,25098,7,BernieSanders,1513,4148104,9970
2016-11-14,0,22090,5,BernieSanders,1513,4170194,9975
2016-11-15,0,16994,6,BernieSanders,1513,4187188,9981
2016-11-16,0,17095,3,BernieSanders,1513,4204283,9984
2016-11-17,0,13718,6,BernieSanders,1513,4218001,9990
2016-11-18,0,11381,2,BernieSanders,1513,4229382,9992
2016-11-19,0,14372,1,BernieSanders,1513,4243754,9993
2016-11-20,0,15924,1,BernieSanders,1513,4259678,9994
2016-11-21,1,12397,3,BernieSanders,1514,4272075,9997
2016-11-22,1,12290,5,BernieSanders,1515,4284365,10002
2016-11-23,0,13648,3,BernieSanders,1515,4298013,10005
2016-11-24,0,10372,1,BernieSanders,1515,4308385,10006
2016-11-25,0,10081,0,BernieSanders,1515,4318466,10006
2016-11-26,0,10508,6,BernieSanders,1515,4328974,10012
2016-11-27,0,12717,4,BernieSanders,1515,4341691,10016
2016-11-28,0,11442,5,BernieSanders,1515,4353133,10021
2016-11-29,0,12869,2,BernieSanders,1515,4366002,10023
2016-11-30,-1,14713,4,BernieSanders,1514,4380715,10027
2016-12-01,-1,10799,4,BernieSanders,1513,4391514,10031
2016-12-02,0,10115,2,BernieSanders,1513,4401629,10033
2016-12-03,0,10235,3,BernieSanders,1513,4411864,10036
2016-12-04,0,14471,5,BernieSanders,1513,4426335,10041
2016-12-05,0,13198,1,BernieSanders,1513,4439533,10042
2016-12-06,0,10689,2,BernieSanders,1513,4450222,10044
2016-12-07,0,11846,5,BernieSanders,1513,4462068,10049
2016-12-08,1,6999,4,BernieSanders,1514,4469067,10053
2016-12-09,1,6794,2,BernieSanders,1515,4475861,10055
2016-12-10,0,6898,7,BernieSanders,1515,4482759,10062
2016-12-11,0,5992,4,BernieSanders,1515,4488751,10066
2016-12-12,0,5052,8,BernieSanders,1515,4493803,10074
2016-12-13,0,1839,3,BernieSanders,1515,4495642,10077
2016-12-14,0,3770,5,BernieSanders,1515,4499412,10082
2016-12-15,0,1437,1,BernieSanders,1515,4500849,10083
2016-12-16,0,6385,-1,BernieSanders,1515,4507234,10082
2016-12-17,0,5857,5,BernieSanders,1515,4513091,10087
2016-12-18,0,6418,3,BernieSanders,1515,4519509,10090
2016-12-19,2,7119,2,BernieSanders,1517,4526628,10092
2016-12-20,0,6159,3,BernieSanders,1517,4532787,10095
2016-12-21,0,9047,0,BernieSanders,1517,4541834,10095
2016-12-22,-1,4993,4,BernieSanders,1516,4546827,10099
2016-12-23,1,4494,5,BernieSanders,1517,4551321,10104
2016-12-24,0,6402,1,BernieSanders,1517,4557723,10105
2016-12-25,0,5319,0,BernieSanders,1517,4563042,10105
2016-12-26,0,5405,4,BernieSanders,1517,4568447,10109
2016-12-27,0,7185,4,BernieSanders,1517,4575632,10113
2016-12-28,0,11148,4,BernieSanders,1517,4586780,10117
2016-12-29,0,6204,3,BernieSanders,1517,4592984,10120
2016-12-30,1,6857,7,BernieSanders,1518,4599841,10127
2016-12-31,0,7891,4,BernieSanders,1518,4607732,10131
2017-01-01,0,7849,7,BernieSanders,1518,4615581,10138
2017-01-02,1,7963,6,BernieSanders,1519,4623544,10144
2017-01-03,0,9535,3,BernieSanders,1519,4633079,10147
2017-01-04,0,7611,5,BernieSanders,1519,4640690,10152
2017-01-05,0,17448,3,BernieSanders,1519,4658138,10155
2017-01-06,0,14022,6,BernieSanders,1519,4672160,10161
2017-01-07,-2,13376,0,BernieSanders,1517,4685536,10161
2017-01-08,0,11490,5,BernieSanders,1517,4697026,10166
2017-01-09,0,18685,3,BernieSanders,1517,4715711,10169
2017-01-10,0,12855,4,BernieSanders,1517,4728566,10173
2017-01-11,0,24677,1,BernieSanders,1517,4753243,10174
2017-01-12,0,16456,2,BernieSanders,1517,4769699,10176
2017-01-13,0,12337,0,BernieSanders,1517,4782036,10176
2017-01-14,0,11995,5,BernieSanders,1517,4794031,10181
2017-01-15,0,13046,53,BernieSanders,1517,4807077,10234
2017-01-16,1,13768,3,BernieSanders,1518,4820845,10237
2017-01-17,1,14014,1,BernieSanders,1519,4834859,10238
2017-01-18,0,19959,0,BernieSanders,1519,4854818,10238
2017-01-19,0,15597,1,BernieSanders,1519,4870415,10239
2017-01-20,0,39346,2,BernieSanders,1519,4909761,10241
2017-01-21,3,51229,2,BernieSanders,1522,4960990,10243
2017-01-22,0,35042,3,BernieSanders,1522,4996032,10246
2017-01-23,0,38382,3,BernieSanders,1522,5034414,10249
2017-01-24,0,26453,3,BernieSanders,1522,5060867,10252
2017-01-25,0,29322,2,BernieSanders,1522,5090189,10254
2017-01-26,0,39316,3,BernieSanders,1522,5129505,10257
2017-01-27,0,26397,3,BernieSanders,1522,5155902,10260
2017-01-28,1,18270,2,BernieSanders,1523,5174172,10262
2017-01-29,0,34392,0,BernieSanders,1523,5208564,10262
2017-01-30,0,36485,1,BernieSanders,1523,5245049,10263
2017-01-31,0,31039,4,BernieSanders,1523,5276088,10267
2017-02-01,0,20791,2,BernieSanders,1523,5296879,10269
2017-02-02,0,16580,1,BernieSanders,1523,5313459,10270
2017-02-03,0,13451,2,BernieSanders,1523,5326910,10272
2017-02-04,0,19799,2,BernieSanders,1523,5346709,10274
2017-02-05,0,22826,1,BernieSanders,1523,5369535,10275
2017-02-06,0,19807,3,BernieSanders,1523,5389342,10278
2017-02-07,0,16946,4,BernieSanders,1523,5406288,10282
2017-02-08,0,21612,11,BernieSanders,1523,5427900,10293
2017-02-09,-1,25335,3,BernieSanders,1522,5453235,10296
2017-02-10,0,24324,2,BernieSanders,1522,5477559,10298
2017-02-11,0,14786,0,BernieSanders,1522,5492345,10298
2017-02-12,0,15648,0,BernieSanders,1522,5507993,10298
2017-02-13,0,16269,5,BernieSanders,1522,5524262,10303
2017-02-14,0,8568,2,BernieSanders,1522,5532830,10305
2017-02-15,0,12825,0,BernieSanders,1522,5545655,10305
2017-02-16,-1,13107,5,BernieSanders,1521,5558762,10310
2017-02-17,0,14581,2,BernieSanders,1521,5573343,10312
2017-02-18,0,11964,1,BernieSanders,1521,5585307,10313
2017-02-19,0,12574,5,BernieSanders,1521,5597881,10318
2017-02-20,0,12582,5,BernieSanders,1521,5610463,10323
2017-02-21,0,11529,5,BernieSanders,1521,5621992,10328
2017-02-22,0,9726,5,BernieSanders,1521,5631718,10333
2017-02-23,0,8077,7,BernieSanders,1521,5639795,10340
2017-02-24,0,12930,2,BernieSanders,1521,5652725,10342
2017-02-25,0,10827,1,BernieSanders,1521,5663552,10343
2017-02-26,-1,20781,4,BernieSanders,1520,5684333,10347
2017-02-27,0,15582,6,BernieSanders,1520,5699915,10353
2017-02-28,0,12225,2,BernieSanders,1520,5712140,10355
2017-03-01,0,12356,1,BernieSanders,1520,5724496,10356
2017-03-02,0,9667,2,BernieSanders,1520,5734163,10358
2017-03-03,0,15213,1,BernieSanders,1520,5749376,10359
2017-03-04,0,13038,1,BernieSanders,1520,5762414,10360
2017-03-05,0,15009,2,BernieSanders,1520,5777423,10362
2017-03-06,0,13143,0,BernieSanders,1520,5790566,10362
2017-03-07,0,12751,2,BernieSanders,1520,5803317,10364
2017-03-08,0,12867,0,BernieSanders,1520,5816184,10364
2017-03-09,0,18701,2,BernieSanders,1520,5834885,10366
2017-03-10,0,10729,3,BernieSanders,1520,5845614,10369
2017-03-11,0,8989,1,BernieSanders,1520,5854603,10370
2017-03-12,0,8400,1,BernieSanders,1520,5863003,10371
2017-03-13,1,9212,6,BernieSanders,1521,5872215,10377
2017-03-14,1,10303,-2,BernieSanders,1522,5882518,10375
2017-03-15,0,9495,3,BernieSanders,1522,5892013,10378
2017-03-16,0,8929,1,BernieSanders,1522,5900942,10379
2017-03-17,1,15816,0,BernieSanders,1523,5916758,10379
2017-03-18,0,9565,8,BernieSanders,1523,5926323,10387
2017-03-19,0,10047,4,BernieSanders,1523,5936370,10391
2017-03-20,0,9519,3,BernieSanders,1523,5945889,10394
2017-03-21,0,10178,2,BernieSanders,1523,5956067,10396
2017-03-22,0,8392,2,BernieSanders,1523,5964459,10398
2017-03-23,0,3100,3,BernieSanders,1523,5967559,10401
2017-03-24,0,15410,3,BernieSanders,1523,5982969,10404
2017-03-25,0,10883,7,BernieSanders,1523,5993852,10411
2017-03-26,0,8262,0,BernieSanders,1523,6002114,10411
2017-03-27,0,8261,0,BernieSanders,1523,6010375,10411
2017-03-28,0,7431,0,BernieSanders,1523,6017806,10411
2017-03-29,0,8595,2,BernieSanders,1523,6026401,10413
2017-03-30,0,7398,0,BernieSanders,1523,6033799,10413
2017-03-31,0,-422,0,BernieSanders,1523,6033377,10413
2017-04-01,-1,9242,5,BernieSanders,1522,6042619,10418
2017-04-02,0,6421,6,BernieSanders,1522,6049040,10424
2017-04-03,1,6391,1,BernieSanders,1523,6055431,10425
2017-04-04,1,6138,8,BernieSanders,1524,6061569,10433
2017-04-05,0,6381,3,BernieSanders,1524,6067950,10436
2017-04-06,0,-1787,2,BernieSanders,1524,6066163,10438
2017-04-07,1,11361,1,BernieSanders,1525,6077524,10439
2017-04-08,0,6513,1,BernieSanders,1525,6084037,10440
2017-04-09,0,5986,0,BernieSanders,1525,6090023,10440
2017-04-10,0,5692,1,BernieSanders,1525,6095715,10441
2017-04-11,0,6293,3,BernieSanders,1525,6102008,10444
2017-04-12,0,5928,0,BernieSanders,1525,6107936,10444
2017-04-13,1,-1412,4,BernieSanders,1526,6106524,10448
2017-04-14,0,7129,1,BernieSanders,1526,6113653,10449
2017-04-15,0,6335,0,BernieSanders,1526,6119988,10449
2017-04-16,0,5948,0,BernieSanders,1526,6125936,10449
2017-04-17,0,5841,1,BernieSanders,1526,6131777,10450
2017-04-18,0,5567,2,BernieSanders,1526,6137344,10452
2017-04-19,1,5083,15,BernieSanders,1527,6142427,10467
2017-04-20,0,5139,1,BernieSanders,1527,6147566,10468
2017-04-21,0,2246,3,BernieSanders,1527,6149812,10471
2017-04-22,0,3456,3,BernieSanders,1527,6153268,10474
2017-04-23,0,8404,5,BernieSanders,1527,6161672,10479
2017-04-24,0,7927,0,BernieSanders,1527,6169599,10479
2017-04-25,0,8147,3,BernieSanders,1527,6177746,10482
2017-04-26,0,7866,0,BernieSanders,1527,6185612,10482
2017-04-27,0,2214,4,BernieSanders,1527,6187826,10486
2017-04-28,0,7823,4,BernieSanders,1527,6195649,10490
2017-04-29,0,7786,2,BernieSanders,1527,6203435,10492
2017-04-30,0,7688,1,BernieSanders,1527,6211123,10493
2017-05-01,0,7833,0,BernieSanders,1527,6218956,10493
2017-05-02,0,8140,1,BernieSanders,1527,6227096,10494
2017-05-03,1,8675,0,BernieSanders,1528,6235771,10494
2017-05-04,0,10182,2,BernieSanders,1528,6245953,10496
2017-05-05,0,15126,5,BernieSanders,1528,6261079,10501
2017-05-06,0,11155,0,BernieSanders,1528,6272234,10501
2017-05-07,0,9926,0,BernieSanders,1528,6282160,10501
2017-05-08,0,13972,2,BernieSanders,1528,6296132,10503
2017-05-09,0,8614,0,BernieSanders,1528,6304746,10503
2017-05-10,0,9282,1,BernieSanders,1528,6314028,10504
2017-05-11,1,9777,2,BernieSanders,1529,6323805,10506
2017-05-12,0,9873,0,BernieSanders,1529,6333678,10506
2017-05-13,0,9946,-1,BernieSanders,1529,6343624,10505
2017-05-14,0,9313,1,BernieSanders,1529,6352937,10506
2017-05-15,0,9214,0,BernieSanders,1529,6362151,10506
2017-05-16,0,10088,1,BernieSanders,1529,6372239,10507
2017-05-17,0,11437,8,BernieSanders,1529,6383676,10515
2017-05-18,0,7083,1,BernieSanders,1529,6390759,10516
2017-05-19,0,14773,1,BernieSanders,1529,6405532,10517
2017-05-20,0,6196,1,BernieSanders,1529,6411728,10518
2017-05-21,0,8247,1,BernieSanders,1529,6419975,10519
2017-05-22,0,8708,2,BernieSanders,1529,6428683,10521
2017-05-23,0,9519,3,BernieSanders,1529,6438202,10524
2017-05-24,0,9412,2,BernieSanders,1529,6447614,10526
2017-05-25,0,3645,2,BernieSanders,1529,6451259,10528
2017-05-26,0,12612,0,BernieSanders,1529,6463871,10528
2017-05-27,0,6520,1,BernieSanders,1529,6470391,10529
2017-05-28,0,5899,0,BernieSanders,1529,6476290,10529
2017-05-29,0,5944,1,BernieSanders,1529,6482234,10530
2017-05-30,0,6516,1,BernieSanders,1529,6488750,10531
2017-05-31,-1,7249,0,BernieSanders,1528,6495999,10531
2017-06-01,0,9146,1,BernieSanders,1528,6505145,10532
2017-06-02,0,11986,2,BernieSanders,1528,6517131,10534
2017-06-03,0,9293,0,BernieSanders,1528,6526424,10534
2017-06-04,0,10226,0,BernieSanders,1528,6536650,10534
2017-06-05,0,10444,3,BernieSanders,1528,6547094,10537
2017-06-06,0,10045,0,BernieSanders,1528,6557139,10537
2017-06-07,0,9776,3,BernieSanders,1528,6566915,10540
2017-06-08,0,10034,2,BernieSanders,1528,6576949,10542
2017-06-09,0,10682,4,BernieSanders,1528,6587631,10546
2017-06-10,0,9156,0,BernieSanders,1528,6596787,10546
2017-06-11,0,7670,6,BernieSanders,1528,6604457,10552
2017-06-12,0,8446,1,BernieSanders,1528,6612903,10553
2017-06-13,0,8115,2,BernieSanders,1528,6621018,10555
2017-06-14,0,8970,3,BernieSanders,1528,6629988,10558
2017-06-15,0,8007,0,BernieSanders,1528,6637995,10558
2017-06-16,0,7770,0,BernieSanders,1528,6645765,10558
2017-06-17,0,11314,0,BernieSanders,1528,6657079,10558
2017-06-18,0,10493,2,BernieSanders,1528,6667572,10560
2017-06-19,0,12808,0,BernieSanders,1528,6680380,10560
2017-06-20,1,11524,1,BernieSanders,1529,6691904,10561
2017-06-21,0,11800,0,BernieSanders,1529,6703704,10561
2017-06-22,0,11606,3,BernieSanders,1529,6715310,10564
2017-06-23,0,17180,1,BernieSanders,1529,6732490,10565
2017-06-24,0,13036,4,BernieSanders,1529,6745526,10569
2017-06-25,-1,11754,9,BernieSanders,1528,6757280,10578
2017-06-26,0,12033,2,BernieSanders,1528,6769313,10580
2017-06-27,0,11174,3,BernieSanders,1528,6780487,10583
2017-06-28,-1,6913,0,BernieSanders,1527,6787400,10583
2017-06-29,0,11473,0,BernieSanders,1527,6798873,10583
2017-06-30,0,12497,2,BernieSanders,1527,6811370,10585
2017-07-01,0,10646,1,BernieSanders,1527,6822016,10586
2017-07-02,0,10041,0,BernieSanders,1527,6832057,10586
2017-07-03,0,10582,2,BernieSanders,1527,6842639,10588
2017-07-04,0,10684,0,BernieSanders,1527,6853323,10588
2017-07-05,0,11111,3,BernieSanders,1527,6864434,10591
2017-07-06,0,18381,0,BernieSanders,1527,6882815,10591
2017-07-07,1,15213,1,BernieSanders,1528,6898028,10592
2017-07-08,0,14889,4,BernieSanders,1528,6912917,10596
2017-07-09,0,13683,1,BernieSanders,1528,6926600,10597
2017-07-10,1,14463,12,BernieSanders,1529,6941063,10609
2017-07-11,-1,16487,0,BernieSanders,1528,6957550,10609
2017-07-12,0,16136,2,BernieSanders,1528,6973686,10611
2017-07-13,0,15213,4,BernieSanders,1528,6988899,10615
2017-07-14,0,16781,0,BernieSanders,1528,7005680,10615
2017-07-15,0,16971,1,BernieSanders,1528,7022651,10616
2017-07-16,0,17221,0,BernieSanders,1528,7039872,10616
2017-07-17,-1,17980,0,BernieSanders,1527,7057852,10616
2017-07-18,0,18801,0,BernieSanders,1527,7076653,10616
2017-07-19,0,18803,2,BernieSanders,1527,7095456,10618
2017-07-20,0,17293,1,BernieSanders,1527,7112749,10619
2017-07-21,0,17362,0,BernieSanders,1527,7130111,10619
2017-07-22,1,16053,0,BernieSanders,1528,7146164,10619
2017-07-23,0,15966,0,BernieSanders,1528,7162130,10619
2017-07-24,0,16361,1,BernieSanders,1528,7178491,10620
2017-07-25,0,17028,0,BernieSanders,1528,7195519,10620
2017-07-26,0,17515,1,BernieSanders,1528,7213034,10621
2017-07-27,0,16018,0,BernieSanders,1528,7229052,10621
2017-07-28,0,20273,1,BernieSanders,1528,7249325,10622
2017-07-29,0,17300,0,BernieSanders,1528,7266625,10622
2017-07-30,1,17039,1,BernieSanders,1529,7283664,10623
2017-07-31,0,17194,0,BernieSanders,1529,7300858,10623
2017-08-01,0,18150,1,BernieSanders,1529,7319008,10624
2017-08-02,0,19239,1,BernieSanders,1529,7338247,10625
2017-08-03,0,18492,0,BernieSanders,1529,7356739,10625
2017-08-04,-1,14793,0,BernieSanders,1528,7371532,10625
2017-08-05,0,13723,1,BernieSanders,1528,7385255,10626
2017-08-06,0,13158,0,BernieSanders,1528,7398413,10626
2017-08-07,0,13724,0,BernieSanders,1528,7412137,10626
2017-08-08,0,15283,0,BernieSanders,1528,7427420,10626
2017-08-09,1,15475,0,BernieSanders,1529,7442895,10626
2017-08-10,0,11117,0,BernieSanders,1529,7454012,10626
2017-08-11,0,11892,0,BernieSanders,1529,7465904,10626
2017-08-12,0,11372,0,BernieSanders,1529,7477276,10626
2017-08-13,0,17749,3,BernieSanders,1529,7495025,10629
2017-08-14,0,16583,3,BernieSanders,1529,7511608,10632
2017-08-15,0,21934,1,BernieSanders,1529,7533542,10633
2017-08-16,0,28156,1,BernieSanders,1529,7561698,10634
2017-08-17,0,19852,0,BernieSanders,1529,7581550,10634
2017-08-18,0,12655,2,BernieSanders,1529,7594205,10636
2017-08-19,0,10644,0,BernieSanders,1529,7604849,10636
2017-08-20,0,9831,0,BernieSanders,1529,7614680,10636
2017-08-21,0,9383,3,BernieSanders,1529,7624063,10639
2017-08-22,0,8948,6,BernieSanders,1529,7633011,10645
2017-08-23,0,9430,0,BernieSanders,1529,7642441,10645
2017-08-24,0,11029,0,BernieSanders,1529,7653470,10645
2017-08-25,0,10030,0,BernieSanders,1529,7663500,10645
2017-08-26,0,9345,4,BernieSanders,1529,7672845,10649
2017-08-27,1,10322,0,BernieSanders,1530,7683167,10649
2017-08-28,0,9226,0,BernieSanders,1530,7692393,10649
2017-08-29,-1,8099,3,BernieSanders,1529,7700492,10652
2017-08-30,0,16314,0,BernieSanders,1529,7716806,10652
2017-08-31,-1,22457,0,BernieSanders,1528,7739263,10652
2017-09-01,0,15708,1,BernieSanders,1528,7754971,10653
2017-09-02,0,14311,0,BernieSanders,1528,7769282,10653
2017-09-03,0,14081,0,BernieSanders,1528,7783363,10653
2017-09-04,0,14851,0,BernieSanders,1528,7798214,10653
2017-09-05,0,15490,1,BernieSanders,1528,7813704,10654
2017-09-06,0,18478,0,BernieSanders,1528,7832182,10654
2017-09-07,0,20909,2,BernieSanders,1528,7853091,10656
2017-09-08,-1,15255,0,BernieSanders,1527,7868346,10656
2017-09-09,0,14518,0,BernieSanders,1527,7882864,10656
2017-09-10,0,13236,0,BernieSanders,1527,7896100,10656
2017-09-11,0,11926,0,BernieSanders,1527,7908026,10656
2017-09-12,0,12186,3,BernieSanders,1527,7920212,10659
2017-09-13,0,10919,5,BernieSanders,1527,7931131,10664
2017-09-14,1,14950,29,BernieSanders,1528,7946081,10693
2017-09-15,0,8773,0,BernieSanders,1528,7954854,10693
2017-09-16,0,5430,3,BernieSanders,1528,7960284,10696
2017-09-17,0,5327,1,BernieSanders,1528,7965611,10697
2017-09-18,0,7541,0,BernieSanders,1528,7973152,10697
2017-09-19,0,6683,4,BernieSanders,1528,7979835,10701
2017-09-20,0,6993,2,BernieSanders,1528,7986828,10703
2017-09-21,0,11523,0,BernieSanders,1528,7998351,10703
2017-09-22,0,7817,0,BernieSanders,1528,8006168,10703
2017-09-23,0,7652,2,BernieSanders,1528,8013820,10705
2017-09-24,0,8451,0,BernieSanders,1528,8022271,10705
2017-09-25,0,9399,0,BernieSanders,1528,8031670,10705
2017-09-26,0,9265,8,BernieSanders,1528,8040935,10713
2017-09-27,1,9639,0,BernieSanders,1529,8050574,10713
2017-09-28,-1,12611,0,BernieSanders,1528,8063185,10713
2017-09-29,0,8764,1,BernieSanders,1528,8071949,10714
2017-09-30,0,7653,5,BernieSanders,1528,8079602,10719
2017-10-01,0,5513,1,BernieSanders,1528,8085115,10720
2017-10-02,0,9216,1,BernieSanders,1528,8094331,10721
2017-10-03,0,9786,2,BernieSanders,1528,8104117,10723
2017-10-04,0,7935,3,BernieSanders,1528,8112052,10726
2017-10-05,0,-1530,3,BernieSanders,1528,8110522,10729
2017-10-06,-1,7643,2,BernieSanders,1527,8118165,10731
2017-10-07,0,10569,2,BernieSanders,1527,8128734,10733
2017-10-08,0,11672,0,BernieSanders,1527,8140406,10733
2017-10-09,1,12909,1,BernieSanders,1528,8153315,10734
2017-10-10,0,13157,0,BernieSanders,1528,8166472,10734
2017-10-11,0,13140,1,BernieSanders,1528,8179612,10735
2017-10-12,0,12291,0,BernieSanders,1528,8191903,10735
2017-10-13,0,10306,1,BernieSanders,1528,8202209,10736
2017-10-14,0,7921,1,BernieSanders,1528,8210130,10737
2017-10-15,0,7576,0,BernieSanders,1528,8217706,10737
2017-10-16,0,7383,0,BernieSanders,1528,8225089,10737
2017-10-17,0,6101,0,BernieSanders,1528,8231190,10737
2017-10-18,0,8295,0,BernieSanders,1528,8239485,10737
2017-10-19,0,11409,2,BernieSanders,1528,8250894,10739
2017-10-20,0,11632,0,BernieSanders,1528,8262526,10739
2017-10-21,0,12163,0,BernieSanders,1528,8274689,10739
2017-10-22,1,11826,0,BernieSanders,1529,8286515,10739
2017-10-23,0,12411,0,BernieSanders,1529,8298926,10739
2017-10-24,1,15119,0,BernieSanders,1530,8314045,10739
2017-10-25,0,26773,2,BernieSanders,1530,8340818,10741
2017-10-26,0,4046,0,BernieSanders,1530,8344864,10741
